time,s,e,dtheta,vx,vy,omega,throttle,steering,x,y,heading_angle
0.032390016,10.705722313718322,0.04983917987347596,0.032223918290384734,-0.0004100650796009962,-1.1634225661089306e-06,0.006064871842831782,0.0,0.1675406098365783,-0.005235095361310602,0.04983917987347574,0.03222391829038429
0.037393536,10.705722313718322,0.04983858613037879,0.032098434150264143,-0.0007770161366324818,0.0001473027081006489,-0.0028090058984599135,0.0,0.1675406098365783,-0.005235575063486829,0.049838586130378566,0.0320984341502637
0.042420352,10.705722313718322,0.04983815565809842,0.03248426908438562,-0.00021940841852039703,0.00012475424001842043,-0.0023978981725226696,0.0,0.1675406098365783,-0.00524520339842282,0.049838155658098196,0.032484269084385176
0.047533952,10.705722313718322,0.0498287020465941,0.032158617072530316,0.000260746749438192,-6.895114429573123e-05,0.0003305293357080437,0.0,0.1675406098365783,-0.005237734929685138,0.04982870204659388,0.03215861707252987
0.052338815999999996,10.705722313718322,0.04983532222558769,0.032612780598063384,0.0002734168564766913,-0.00021269745686176207,-0.0011738909249555166,0.0,0.1675406098365783,-0.005250939156592978,0.04983532222558747,0.03261278059806294
0.05749184,10.705722313718322,0.0498324804051315,0.03209986279531085,9.755554374571104e-05,0.00013749422538466706,-0.0008685717618416744,0.0,0.1675406098365783,-0.005230180383302285,0.04983248040513128,0.03209986279531041
0.062588032,10.705722313718322,0.049832234884711356,0.03218463080823275,0.00016074506432823898,0.0003110163913045316,-0.0028862843161426275,0.0,0.1675406098365783,-0.005228706333671153,0.049832234884711134,0.032184630808232306
0.067473792,10.705722313718322,0.04983261567016571,0.032158563849043365,0.0005494868595475539,0.00015758343624115552,-0.0014212443639544314,0.0,0.1675406098365783,-0.005233513905344187,0.04983261567016549,0.03215856384904292
0.072595328,10.705722313718322,0.0498322455416203,0.03216373031549624,0.00025087399906950696,0.00013181524183450725,-0.0022743158742856494,0.0,0.1675406098365783,-0.005230919130446573,0.04983224554162008,0.0321637303154958
0.077482368,10.705722313718322,0.04984300995569792,0.032098267291417404,1.6746146186582782e-05,-3.128997915213654e-05,-0.004329558234980445,0.0,0.1675406098365783,-0.005238280702307302,0.049843009955697695,0.03209826729141696
0.08250176000000001,10.705722313718322,0.04984121485807181,0.03214450249886669,-0.00010996212535521957,0.00015949430793022287,-0.0005179140621928683,0.0,0.1675406098365783,-0.005236840192830308,0.04984121485807159,0.032144502498866245
0.08747353599999999,10.705722313718322,0.04983474406361973,0.03217365357701274,0.00017235083644360054,-0.0001760981116417988,-0.0005729249543377368,0.0,0.1675406098365783,-0.005229901257429437,0.049834744063619506,0.032173653577012296
0.092512384,10.705722313718322,0.04982328673855035,0.032338986380664014,0.0003162725238131625,-0.00034712348264211,0.004889664600259871,0.0,0.1675406098365783,-0.005227181062861479,0.049823286738550125,0.03233898638066357
0.097603712,10.705722313718322,0.049839770674261576,0.03212744330429329,0.00012140480385341923,-0.000300995898019596,0.002583085548088943,0.0,0.1675406098365783,-0.0052340047186104684,0.049839770674261354,0.032127443304292846
0.10246796799999999,10.705722313718322,0.04983092975147032,0.03210125767466687,-0.00047742782381129576,0.00018737236246774532,0.0019027945061794145,0.0,0.1675406098365783,-0.00522999040863063,0.0498309297514701,0.03210125767466643
0.10745408,10.705722313718322,0.049835249241908255,0.03213578286776064,-6.195662903150999e-05,-5.88435414652254e-06,-0.0004800301104408181,0.0,0.1675406098365783,-0.005235784851403871,0.04983524924190803,0.0321357828677602
0.11238464,10.705722313718322,0.049831653215856135,0.032154917879551714,0.00016823230725962165,-0.00029456676236818156,-0.0014931891093474892,0.0,0.1675406098365783,-0.005231693127143463,0.04983165321585591,0.03215491787955127
0.117368192,10.705722313718322,0.049834612755122715,0.03261561911101962,0.0001203408158379641,9.569174306631409e-05,0.0004497939138939562,0.0,0.1675406098365783,-0.005252142130815526,0.04983461275512249,0.03261561911101918
0.122386304,10.705722313718322,0.049833448277600174,0.032218681851294395,9.32130835739728e-06,0.00013257203882823933,-0.0012349724650552634,0.0,0.1675406098365783,-0.005233126186126266,0.04983344827759995,0.03221868185129395
0.127510912,10.705722313718322,0.049827945301793984,0.03224902959475218,0.00022781636576650342,0.0002860210253214433,0.0004174774744385122,0.0,0.1675406098365783,-0.005229121877808079,0.04982794530179376,0.03224902959475173
0.13247552,10.705722313718322,0.04984297572441464,0.03202512681711811,0.0004934050624503759,0.00036421117662813684,-0.00045029698686213095,0.0,0.1675406098365783,-0.005231172930846975,0.049842975724414415,0.032025126817117666
0.137383808,10.705722313718322,0.04983095054500141,0.032350634831694425,-2.39343838186629e-05,0.00048758685332740963,-0.006504130766052807,0.0,0.1675406098365783,-0.0052343079700156265,0.04983095054500119,0.03235063483169398
0.14229926399999998,10.705722313718322,0.049836480862776006,0.032157018813718796,-0.00012876678569403272,0.0006121117204520071,-0.006045945379005773,0.0,0.1675406098365783,-0.00524398955490914,0.049836480862775784,0.03215701881371835
0.14738163199999998,10.705722313718322,0.049846890065623,0.032071756514483685,-0.00016120492579462995,0.00023498113539892945,-0.001693183054618412,0.0,0.1675406098365783,-0.005227100916389953,0.049846890065622776,0.03207175651448324
0.15236185600000002,10.705722313718322,0.04984765310768749,0.03215420898074273,0.00019221427757620195,3.788506003951855e-05,-0.0014055977923169071,0.0,0.1675406098365783,-0.00523702152999797,0.04984765310768727,0.03215420898074228
0.157446016,10.705722313718322,0.049844889079078636,0.032095205893951206,0.0001303110185317755,-0.00022975574249322182,-0.001708209420036637,0.0,0.1675406098365783,-0.005232415428118297,0.049844889079078414,0.03209520589395076
0.162380928,10.705722313718322,0.04983943091970075,0.03207911188154222,-0.00018194289244230898,-0.00024071882461791937,-0.0028306698881244096,0.0,0.1675406098365783,-0.005237716787047473,0.04983943091970053,0.03207911188154178
0.167368064,10.705722313718322,0.049834659302286775,0.032200973334403304,-7.655683579014102e-05,-4.8287578891801764e-05,0.0003846868849250637,0.0,0.1675406098365783,-0.005237054305964623,0.04983465930228655,0.03220097333440286
0.172523904,10.705722313718322,0.049835341107846945,0.03203066343022032,2.4726394050868575e-05,-0.00012156412653053039,-0.0003820887432606446,0.0,0.1675406098365783,-0.005230107000718971,0.04983534110784672,0.032030663430219874
0.177417856,10.705722313718322,0.049840964601247685,0.032114279853758365,7.503135294045999e-05,-0.00015206041675872272,0.0092082898125829,0.0,0.1675406098365783,-0.005234382677965751,0.04984096460124746,0.03211427985375792
0.182487936,10.705722313718322,0.04984705739108866,0.03210490122277543,-0.00021545295507991965,0.00015314610779819073,0.00869297411163414,0.0,0.1675406098365783,-0.005237091454993504,0.04984705739108844,0.032104901222774984
0.187475584,10.705722313718322,0.04983844333015644,0.032143283956045376,-0.000498643032313702,2.071560336364575e-06,-0.000680296110611643,0.0,0.1675406098365783,-0.0052306769376642935,0.04983844333015622,0.03214328395604493
0.192392576,10.705722313718322,0.04982737635305399,0.032120763188557167,-0.00027496333944987384,-0.00023115410398408262,-0.0007756350174875896,0.0,0.1675406098365783,-0.005234749871471799,0.049827376353053766,0.03212076318855672
0.1973856,10.705722313718322,0.049837989050269725,0.032037069342534696,-6.47759936167662e-05,-0.0002818641655650087,0.0031241833967543945,0.0,0.1675406098365783,-0.005235361869703101,0.0498379890502695,0.03203706934253425
0.202462848,10.705722313718322,0.049828868241781316,0.0327772858466413,-5.3683222822500564e-05,-2.5958039667939374e-08,0.0005146343253428591,0.0,0.1675406098365783,-0.005247490777721705,0.049828868241781094,0.03277728584664086
0.20739008,10.705722313718322,0.049832982605226624,0.03219389509982973,-4.141183832885738e-05,6.901813139945265e-05,-0.0008951256305409677,0.0,0.1675406098365783,-0.005235445586258628,0.0498329826052264,0.032193895099829284
0.212381568,10.705722313718322,0.049838484755750305,0.032023835800564004,0.0002594193559929706,-0.00010158541863888456,-0.001165930363686859,0.0,0.1675406098365783,-0.005239278533210396,0.04983848475575008,0.03202383580056356
0.217385088,10.705722313718322,0.04983261071847065,0.03213670875937824,0.0004966082354430915,-1.2224408893293399e-05,0.004775270693079112,0.0,0.1675406098365783,-0.00523248573714559,0.04983261071847043,0.0321367087593778
0.222381952,10.705722313718322,0.04983310482720897,0.032211372729764154,0.00031113424666159747,2.789212156508492e-06,0.00362354109461491,0.0,0.1675406098365783,-0.005236070853661347,0.04983310482720875,0.03221137272976371
0.22743359999999999,10.705722313718322,0.04983688123018565,0.03211396634894781,-4.467454454457746e-05,-3.311759818046885e-05,-0.006880628324317462,0.0,0.1675406098365783,-0.005228110255344994,0.049836881230185426,0.032113966348947365
0.232467584,10.705722313718322,0.04983274228767448,0.032052165857129555,8.229695855816105e-05,0.00010330170406561644,0.0008142278257209809,0.0,0.1675406098365783,-0.005235051858285563,0.04983274228767426,0.03205216585712911
0.237268608,10.705722313718322,0.049829855696205495,0.03210500461107335,0.00013769643754535103,5.6262017622138684e-05,0.0003018267230917304,0.0,0.1675406098365783,-0.005229749709308406,0.04982985569620527,0.03210500461107291
0.24260595199999999,10.705722313718322,0.04983539005068802,0.03249057341378814,-0.0001072949188524917,0.0001042058615554661,-0.0010747545890034676,0.0,0.1675406098365783,-0.005240269474798609,0.0498353900506878,0.03249057341378769
0.247654272,10.705722313718322,0.04983369108894078,0.032194898591751286,-0.00014349272006666008,0.00023025591124817144,-0.0019203118836673089,0.0,0.1675406098365783,-0.005234037723445777,0.049833691088940556,0.03219489859175084
0.25244608,10.705722313718322,0.04983464853773229,0.03216932419457352,0.00019284691791896853,5.420142343999093e-05,0.0044237840969832765,0.0,0.1675406098365783,-0.005234819157706609,0.04983464853773207,0.03216932419457308
0.25753792,10.705722313718322,0.04984431187751331,0.03212306941542531,0.00026718877123136053,-3.851382917586416e-05,0.011060171153239623,0.0,0.1675406098365783,-0.005236329808117651,0.049844311877513085,0.032123069415424865
0.26226572800000003,10.705722313718322,0.04983846719158556,0.032065164673600766,-0.00014033699817242036,-3.164413142388929e-05,0.0016341983245458734,0.0,0.1675406098365783,-0.005235631516302872,0.049838467191585335,0.03206516467360032
0.267373184,10.705722313718322,0.049832837382979514,0.032184418162691575,-0.0004163143543494331,-8.071688705278448e-05,-0.005968103534949582,0.0,0.1675406098365783,-0.005230044552078136,0.04983283738297929,0.03218441816269113
0.27236543999999996,10.705722313718322,0.04983593102952727,0.032003338013322224,-0.00015969672320482122,-0.0002415711869614683,0.004180646814336481,0.0,0.1675406098365783,-0.005228833820911228,0.04983593102952705,0.03200333801332178
0.27736768,10.705722313718322,0.04983837986470068,0.03251294454185372,-0.0003631261480511979,-0.00013776926686880374,0.002188280144598048,0.0,0.1675406098365783,-0.005242251854503119,0.04983837986470046,0.03251294454185327
0.28232409599999997,10.705722313718322,0.04982898317974868,0.032658106312020596,-0.0006982808400001332,-9.856510451912118e-05,-0.0006212084163864058,0.0,0.1675406098365783,-0.005246603594803068,0.04982898317974846,0.03265810631202015
0.28744230400000004,10.705722313718322,0.0498355954193197,0.03208730640971469,-0.0004091555996932808,8.972289355099361e-06,0.0011862130039363755,0.0,0.1675406098365783,-0.005233406421427516,0.04983559541931948,0.032087306409714245
0.29246732799999997,10.705722313718322,0.04983429033990188,0.032051121644786296,9.526354734492211e-06,0.00018165453722687587,0.002338207443865015,0.0,0.1675406098365783,-0.005234701672128183,0.04983429033990166,0.03205112164478585
0.29760345600000004,10.705722313718322,0.04982829335459565,0.03269820261403433,0.00041924866374651017,0.0001499148717847357,0.0026053773692904544,0.0,0.1675406098365783,-0.005251885714596526,0.049828293354595425,0.03269820261403389
0.30229465600000005,10.705722313718322,0.0498336957894629,0.03199107272599955,-0.00027171609574109314,8.158372173884045e-05,-0.009304722209184216,0.0,0.1675406098365783,-0.005235013738185097,0.04983369578946268,0.0319910727259991
0.30747840000000004,10.705722313718322,0.04984669858326639,0.03214026105465839,0.00010955180544042574,0.00023725827782001508,-0.006021724606294788,0.0,0.1675271434049862,-0.005236847311013843,0.049846698583266166,0.03214026105465795
0.31247500800000005,10.705722313718322,0.04983020418799638,0.032218103230683415,0.00048706547016783594,0.0003459628752179721,0.002224954711114217,0.0,0.1675037861913063,-0.00522785183620751,0.049830204187996156,0.03221810323068297
0.31740326399999996,10.705722313718322,0.049835512093261126,0.03218403171499373,0.00022486533758963936,0.00037408981037269427,-0.003435376148062863,0.0,0.16746926760411895,-0.005240857489730355,0.049835512093260904,0.03218403171499329
0.32249459199999997,10.705722313718322,0.04983862307074161,0.032116913569775196,3.206076661500476e-05,2.540409770648604e-05,-0.00966949558215113,0.0,0.16743097234030488,-0.005243245347258785,0.04983862307074139,0.03211691356977475
0.327462528,10.705722313718322,0.04984477873398785,0.03208463351086044,-5.1034876624233435e-05,0.0002759207578226465,0.0022865305536520384,0.0,0.16739016479757907,-0.005234256274293578,0.04984477873398763,0.032084633510859994
0.33248703999999996,10.705722313718322,0.0498445480686529,0.03210880796793214,0.0002586881394973975,7.429678352203902e-05,-0.0010202487426883415,0.0,0.1673501342685254,-0.005235866729258432,0.049844548068652676,0.032108807967931696
0.337605504,10.705722313718322,0.04983738726963854,0.03223359708853346,0.0002189073736746401,-0.00023713678300514967,-0.001972909280358093,0.0,0.16731243202845014,-0.005234172661180045,0.049837387269638316,0.03223359708853302
